BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	source_name	treatment	group
SAMN03268490	SRR1723084	2016-01-05T16:14:03Z	2014-12-18T11:35:00Z	23531637	2353163700	23531637	100	1516		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723084/SRR1723084.1	SRX816490		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796764	simple	9606	Homo sapiens	GSM1568499							no					GEO	SRA218427		public	A1E7A5A4B69EB384A1516A470CFA19CF	5B96209E41B8C4C3F92B9435B8CE700A	3268490	LP1_2.5uM_SGCCBP30_6h_R2 (SL62438)	Constellation Pharmaceuticals	9606	SRS796764	GSM1568499	LP-1	SL62438	2.5uM SGCCBP30 6h	SGCCCBP30
SAMN03268490	SRR1723085	2016-01-05T16:14:03Z	2014-12-18T11:36:15Z	23816982	2381698200	23816982	100	1538		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723085/SRR1723085.1	SRX816490		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796764	simple	9606	Homo sapiens	GSM1568499							no					GEO	SRA218427		public	5006034C379E3355D5BAA722D576AF9C	CDB30D48A0EDF2BC32CCB076C70A81AA	3268490	LP1_2.5uM_SGCCBP30_6h_R2 (SL62438)	Constellation Pharmaceuticals	9606	SRS796764	GSM1568499	LP-1	SL62438	2.5uM SGCCBP30 6h	SGCCCBP30
SAMN03268494	SRR1723086	2016-01-05T16:14:03Z	2014-12-18T11:33:06Z	9654060	965406000	9654060	100	575		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723086/SRR1723086.1	SRX816491		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796765	simple	9606	Homo sapiens	GSM1568500							no					GEO	SRA218427		public	367DA5205BC0FE451100FF56854122D8	4E6F6029B284BDE7CD754AF2D9AEB5FA	3268494	LP1_DMSO_6h_R1 (CM38049001)	Constellation Pharmaceuticals	9606	SRS796765	GSM1568500	LP-1	CM38049001	DMSO 6h	DMSO
SAMN03268494	SRR1723087	2016-01-05T16:14:03Z	2014-12-18T11:32:24Z	9730381	973038100	9730381	100	577		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723087/SRR1723087.1	SRX816491		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796765	simple	9606	Homo sapiens	GSM1568500							no					GEO	SRA218427		public	5C71B3279A7E3A79CC7F1707BC0F91BD	14BAE8CB60D1BECCDF02BB0DC4A9FF70	3268494	LP1_DMSO_6h_R1 (CM38049001)	Constellation Pharmaceuticals	9606	SRS796765	GSM1568500	LP-1	CM38049001	DMSO 6h	DMSO
SAMN03268494	SRR1723088	2016-01-05T16:14:03Z	2014-12-18T11:32:59Z	9890903	989090300	9890903	100	600		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723088/SRR1723088.1	SRX816491		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796765	simple	9606	Homo sapiens	GSM1568500							no					GEO	SRA218427		public	5C89E2452047E6CD75F587904EC616B6	AEE1DE80C67B5AF5D4FAABC98B8E4F27	3268494	LP1_DMSO_6h_R1 (CM38049001)	Constellation Pharmaceuticals	9606	SRS796765	GSM1568500	LP-1	CM38049001	DMSO 6h	DMSO
SAMN03268494	SRR1723089	2016-01-05T16:14:03Z	2014-12-18T11:32:38Z	9875008	987500800	9875008	100	603		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723089/SRR1723089.1	SRX816491		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796765	simple	9606	Homo sapiens	GSM1568500							no					GEO	SRA218427		public	BBCB72785AFA65DB96C84B0A0B1E4A01	23A83877C5CBA099588934E5EBF26B06	3268494	LP1_DMSO_6h_R1 (CM38049001)	Constellation Pharmaceuticals	9606	SRS796765	GSM1568500	LP-1	CM38049001	DMSO 6h	DMSO
SAMN03268489	SRR1723090	2016-01-05T16:14:03Z	2014-12-18T11:32:16Z	8587747	858774700	8587747	100	513		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723090/SRR1723090.1	SRX816492		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796766	simple	9606	Homo sapiens	GSM1568501							no					GEO	SRA218427		public	5E819FB2D1ACC80987E5415583687F46	7F94D56367105CEF6DC6F383690BBCE7	3268489	LP1_DMSO_6h_R2 (CM38049002)	Constellation Pharmaceuticals	9606	SRS796766	GSM1568501	LP-1	CM38049002	DMSO 6h	DMSO
SAMN03268489	SRR1723091	2016-01-05T16:14:03Z	2014-12-18T11:32:34Z	8651203	865120300	8651203	100	515		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723091/SRR1723091.1	SRX816492		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796766	simple	9606	Homo sapiens	GSM1568501							no					GEO	SRA218427		public	E5BD2A9A4B64C9213EE4E21E5E0DFB95	2DF782FCAC7D490657912E1B2694ADDA	3268489	LP1_DMSO_6h_R2 (CM38049002)	Constellation Pharmaceuticals	9606	SRS796766	GSM1568501	LP-1	CM38049002	DMSO 6h	DMSO
SAMN03268489	SRR1723092	2016-01-05T16:14:03Z	2014-12-18T11:32:14Z	8884080	888408000	8884080	100	541		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723092/SRR1723092.1	SRX816492		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796766	simple	9606	Homo sapiens	GSM1568501							no					GEO	SRA218427		public	C8EA60F2AF027385E67EB201EAF5A188	1CCB4C55F757474D8FBFC2C37400E9E0	3268489	LP1_DMSO_6h_R2 (CM38049002)	Constellation Pharmaceuticals	9606	SRS796766	GSM1568501	LP-1	CM38049002	DMSO 6h	DMSO
SAMN03268489	SRR1723093	2016-01-05T16:14:03Z	2014-12-18T11:34:25Z	8883288	888328800	8883288	100	545		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723093/SRR1723093.1	SRX816492		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796766	simple	9606	Homo sapiens	GSM1568501							no					GEO	SRA218427		public	8433142CED666997826D7198874509D2	67A3012D8FFB7F094EAB8E3804E88D70	3268489	LP1_DMSO_6h_R2 (CM38049002)	Constellation Pharmaceuticals	9606	SRS796766	GSM1568501	LP-1	CM38049002	DMSO 6h	DMSO
SAMN03268491	SRR1723094	2016-01-05T16:14:03Z	2014-12-18T11:33:52Z	8656430	865643000	8656430	100	520		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723094/SRR1723094.1	SRX816493		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796768	simple	9606	Homo sapiens	GSM1568502							no					GEO	SRA218427		public	6BEDD6E3CE7811A1CBE3F1FEE863EE42	B23868A48F56275FC7AB8E4EA473E833	3268491	LP1_CPI203_250_6h_R1 (CM38049003)	Constellation Pharmaceuticals	9606	SRS796768	GSM1568502	LP-1	CM38049003	CPI203 250 6h	CP1203
SAMN03268491	SRR1723095	2016-01-05T16:14:03Z	2014-12-18T11:33:59Z	8708414	870841400	8708414	100	521		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723095/SRR1723095.1	SRX816493		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796768	simple	9606	Homo sapiens	GSM1568502							no					GEO	SRA218427		public	71A5961F9DB5CBBDB2363117ED7E26E5	1BC9C5F1BDEC1AF66581DE7789AF09C0	3268491	LP1_CPI203_250_6h_R1 (CM38049003)	Constellation Pharmaceuticals	9606	SRS796768	GSM1568502	LP-1	CM38049003	CPI203 250 6h	CP1203
SAMN03268491	SRR1723096	2016-01-05T16:14:03Z	2014-12-18T11:32:36Z	9084160	908416000	9084160	100	555		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723096/SRR1723096.1	SRX816493		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796768	simple	9606	Homo sapiens	GSM1568502							no					GEO	SRA218427		public	D95D35051C9B08766248B856B130567B	F22E4150DF00321AF212D6BB30F117BD	3268491	LP1_CPI203_250_6h_R1 (CM38049003)	Constellation Pharmaceuticals	9606	SRS796768	GSM1568502	LP-1	CM38049003	CPI203 250 6h	CP1203
SAMN03268491	SRR1723097	2016-01-05T16:14:03Z	2014-12-18T11:32:34Z	9076002	907600200	9076002	100	558		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723097/SRR1723097.1	SRX816493		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796768	simple	9606	Homo sapiens	GSM1568502							no					GEO	SRA218427		public	9A4DB1AAEAB0D726730462B221223777	F88EA16948D048197FE163795D82D512	3268491	LP1_CPI203_250_6h_R1 (CM38049003)	Constellation Pharmaceuticals	9606	SRS796768	GSM1568502	LP-1	CM38049003	CPI203 250 6h	CP1203
SAMN03268492	SRR1723098	2016-01-05T16:14:03Z	2014-12-18T11:32:19Z	9926252	992625200	9926252	100	589		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723098/SRR1723098.1	SRX816494		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796767	simple	9606	Homo sapiens	GSM1568503							no					GEO	SRA218427		public	C91C9DF1A9015FABD2667FA41A4644B3	C3DFA0A5978BE595CEE75717A8CB6C02	3268492	LP1_CPI203_250_6h_R2 (CM38049004)	Constellation Pharmaceuticals	9606	SRS796767	GSM1568503	LP-1	CM38049004	CPI203 250 6h	CP1203
SAMN03268492	SRR1723099	2016-01-05T16:14:03Z	2014-12-18T11:32:28Z	10015159	1001515900	10015159	100	592		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723099/SRR1723099.1	SRX816494		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796767	simple	9606	Homo sapiens	GSM1568503							no					GEO	SRA218427		public	6177945664E4B126EC764D74BEB16493	ED39D423DEC5AE6ACC7AB3232BB6C12F	3268492	LP1_CPI203_250_6h_R2 (CM38049004)	Constellation Pharmaceuticals	9606	SRS796767	GSM1568503	LP-1	CM38049004	CPI203 250 6h	CP1203
SAMN03268492	SRR1723100	2016-01-05T16:14:03Z	2014-12-18T11:34:26Z	10276873	1027687300	10276873	100	622		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723100/SRR1723100.1	SRX816494		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796767	simple	9606	Homo sapiens	GSM1568503							no					GEO	SRA218427		public	0EF7199E8C7E3B4418D17B108CDAFF77	DB863B10612BF54FCF48633922835568	3268492	LP1_CPI203_250_6h_R2 (CM38049004)	Constellation Pharmaceuticals	9606	SRS796767	GSM1568503	LP-1	CM38049004	CPI203 250 6h	CP1203
SAMN03268492	SRR1723101	2016-01-05T16:14:03Z	2014-12-18T11:34:52Z	10267370	1026737000	10267370	100	625		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1723101/SRR1723101.1	SRX816494		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP051320	PRJNA270740	2	270740	SRS796767	simple	9606	Homo sapiens	GSM1568503							no					GEO	SRA218427		public	015BA817438B4076DC2F90B3772CCD65	8491EF21C4004814E0DA7E2343FA5F32	3268492	LP1_CPI203_250_6h_R2 (CM38049004)	Constellation Pharmaceuticals	9606	SRS796767	GSM1568503	LP-1	CM38049004	CPI203 250 6h	CP1203
